chart_name,bench_name,bench_detail,prod_id,prod_name,prod_detail,vga_vendor,vga_clock_mhz,vga_mem_gb,vga_n_gpus,vga_overclock,vga_multi,vga_emul,score
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7354","Palit GeForce GTX 980 Super JetStream 4GB ","GTX 980, 4GB GDDR5, 1203 MHz ","Palit",1203,4,1,0,0,0,246
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7277","PowerColor Radeon R9 280 Royalking Top 3GB","R9 280X, 3GB GDDR5,  960 MHz","PowerColor",960,3,1,0,0,0,246
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7278","CLUB3D Radeon R9 280 Turbo Duo Top 3GB","R9 280X, 3GB GDDR5,  960 MHz","CLUB3D",960,3,1,0,0,0,247
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7241","Nvidia GeForce GTX 780 3GB Reference","GTX 780, 3GB GDDR5, 863 MHz ","Nvidia",863,3,1,0,0,0,247
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7474","Gigabyte GeForce GTX Titan X 12GB","GTX Titan X, 12 GB GDDR5. 1000 MHz+","Gigabyte",1000,12,1,1,0,0,247
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7465","Nvidia GeForce GTX Titan X 12GB","GTX Titan X, 12 GB GDDR5. 1000 MHz+","Nvidia",1000,12,1,1,0,0,247
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7263","Nvidia GeForce GTX Titan Black GHz Edition 6GB ","GTX Titan Black, 6GB GDDR5, 1006 MHz ","Nvidia",1006,6,1,0,0,0,248
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7327","MSI GeForce GTX 780 Lightning OC 3GB","GTX 780, 3GB GDDR5, 980 MHz ","MSI",980,3,1,0,0,0,248
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7330","MSI GeForce GTX 780 TwinFrozr OC 3GB","GTX 780, 3GB GDDR5, 947 MHz ","MSI",947,3,1,0,0,0,248
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7320","Gigabyte GeForce GTX Titan Black Windforce 6GB ","GTX Titan, 6GB GDDR5, 1006 MHz ","Gigabyte",1006,6,1,0,0,0,248
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7239","Nvidia GeForce GTX 780 Ti 3GB Reference","GTX 780 Ti, 3GB GDDR5, 876 MHz ","Nvidia",876,3,1,0,0,0,249
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7279","Asus Radeon R9 280 DirectCU II Top 3GB","R9 280X, 3GB GDDR5,  980 MHz","Asus",980,3,1,0,0,0,249
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7475","eVGA GeForce GTX Titan X 12GB Superclocked","GTX Titan X, 12 GB GDDR5. 1127 MHz+","eVGA",1127,12,1,1,0,0,250
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7329","Gigabyte GeForce GTX 780 OC Windforce 3GB Rev. 01","GTX 780, 3GB GDDR5, 1006 MHz ","Gigabyte",1006,3,1,0,0,0,250
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7240","Nvidia GeForce GTX Titan 6GB Reference","GTX Titan, 6GB GDDR5, 837 MHz ","Nvidia",837,6,1,0,0,0,251
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7215","AMD Radeon HD 7970 GHz Edition Reference 3GB","HD 7970 XT2, 3GB GDDR5,  1050 MHz","AMD",1050,3,1,0,0,0,253
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7331","Gigabyte GeForce GTX 780 OC Windforce 3GB Rev. 02","GTX 780, 3GB GDDR5, 1006 MHz ","Gigabyte",1006,3,1,0,0,0,253
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7214","AMD Radeon HD 7970 Reference 3GB","HD 7950, 3GB GDDR5, 925 MHz","AMD",925,3,1,0,0,0,256
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7312","HIS Radeon HD 7970 IceQ Turbo Boost Clock 3GB","HD 7970, 3GB GDDR5,  1050 MHz","HIS",1050,3,1,0,0,0,256
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7259","Nvidia GeForce GTX 570 1.2GB  Reference","GTX 570, 1.2GB GDDR5, 732 MHz (*emul)","Nvidia",732,2,1,0,0,1,257
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7286","Gigabyte Radeon R9 280X Windforce OC 3GB","R9 280X, 3GB GDDR5,  1100 MHz","Gigabyte",1100,3,1,0,0,0,258
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7252","Nvidia GeForce GTX Titan Black 6GB Reference","GTX Titan Black, 6GB GDDR5, 1006 MHz ","Nvidia",1006,6,1,0,0,0,258
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7321","Gigabyte GeForce GTX Titan Black Windforce 6GB OC","GTX Titan, 6GB GDDR5, 1056 MHz ","Gigabyte",1056,6,1,0,0,0,259
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7211","AMD FirePro W9100 16GB","W9100, 16 GB GDDR5, 930 MHz","AMD",930,16,1,0,0,0,260
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7271","Sapphire Radeon R9 290 Tri-X 4GB","R9 290, 4GB GDDR5,  1000 MHz","Sapphire",1000,4,1,0,0,0,260
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7281","Sapphire Radeon R9 280X VaporX Tri-X 3GB","R9 280X, 3GB GDDR5,  1100 MHz","Sapphire",1100,3,1,0,0,0,260
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7285","CLUB3D Radeon R9 280X Royalking OC 3GB","R9 280X, 3GB GDDR5,  1100 MHz","CLUB3D",1100,3,1,0,0,0,261
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7328","Gigabyte GeForce GTX 780 Ti OC Windforce 3GB","GTX 780 Ti, 3GB GDDR5, 1020 MHz ","Gigabyte",1020,3,1,0,0,0,261
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7288","Sapphire Radeon R9 280X Toxic 3GB","R9 280X, 3GB GDDR5,  1150 MHz","Sapphire",1150,3,1,0,0,0,264
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7270","Sapphire Radeon R9 290 VaporX Tri-X 4GB","R9 290, 4GB GDDR5,  1030 MHz","Sapphire",1030,4,1,0,0,0,267
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7325","Galaxy GeForce GTX 780 Hall of Fame 3GB","GTX 780, 3GB GDDR5, 1020 MHz ","Galaxy",1020,3,1,0,0,0,268
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7324","KFA2 GeForce GTX 780 Hall of Fame 3GB","GTX 780, 3GB GDDR5, 1020 MHz ","KFA2",1020,3,1,0,0,0,268
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7280","Gigabyte Radeon R9 290 Windforce OC 4GB","R9 290, 4GB GDDR5,  1040 MHz","Gigabyte",1040,4,1,0,0,0,268
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7326","Gigabyte GeForce GTX 780 Windforce GHz Edition 3GB","GTX 780, 3GB GDDR5, 1020 MHz ","Gigabyte",1020,3,1,0,0,0,273
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7344","Gigabyte GeForce GTX 980 Gaming G1  4GB ","GTX 980, 4GB GDDR5, 1228 MHz ","Gigabyte",1228,4,1,0,0,0,280
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7274","HIS Radeon R9 290 Fan 4GB Uber  Mode","R9 290, 4GB GDDR5,  947 MHz","HIS",947,4,1,0,0,0,281
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7202","AMD Radeon R9 290 Reference 4GB Uber  Mode","R9 290, 4GB GDDR5,  947 MHz","AMD",947,4,1,0,0,0,281
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7258","Nvidia GeForce GTX 580 1.5GB  Reference","GTX 580 , 1.5GB GDDR5, 772 MHz (*emul)","Nvidia",772,5,1,0,0,1,283
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7232","AMD Radeon HD 6970 Reference 2GB","HD 6970 2GB GDDR5, 800 MHz","AMD",800,2,1,0,0,0,287
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7365","Gainward GeForce GTX 580 Phantom 1.5GB  ","GTX 580 , 1.5GB GDDR5, 783 MHz","Gainward",783,5,1,0,0,0,288
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7201","AMD Radeon R9 290 Reference 4GB Quiet  Mode","R9 290, 4GB GDDR5,  947 MHz","AMD",947,4,1,0,0,0,289
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7318","HIS Radeon HD 6970 IceQ 2GB","HD 6970 2GB GDDR5, 880 MHz","HIS",880,2,1,0,0,0,290
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7290","Asus Radeon R9 290X DirectCU II OC 4GB","R9 290X, 4GB GDDR5,  1050 MHz","Asus",1050,4,1,0,0,0,298
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7273","HIS Radeon R9 290X Fan 4GB Uber  Mode","R9 290X, 4GB GDDR5,  1000 MHz","HIS",1000,4,1,0,0,0,305
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7200","AMD Radeon R9 290X Reference 4GB Uber  Mode","R9 290X, 4GB GDDR5,  1000 MHz","AMD",1000,4,1,0,0,0,305
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7295","Sapphire Radeon R9 290X TriX OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz","Sapphire",1040,4,1,0,0,0,308
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7199","AMD Radeon R9 290X Reference 4GB Quiet  Mode","R9 290X, 4GB GDDR5,  1000 MHz","AMD",1000,4,1,0,0,0,309
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7291","MSI Radeon R9 290X Gaming OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz","MSI",1040,4,1,0,0,0,310
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7294","MSI Radeon R9 290X Lightning 4GB","R9 290X, 4GB GDDR5,  1080 MHz","MSI",1080,4,1,0,0,0,310
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7296","HIS Radeon R9 290X IceQ Water Cooled 4GB","R9 290X, 4GB GDDR5,  1100 MHz","HIS",1100,4,1,0,0,0,310
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7289","Gigabyte Radeon R9 290X Windforce OC 4GB","R9 290X, 4GB GDDR5,  1040 MHz","Gigabyte",1040,4,1,0,0,0,312
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7292","PowerColor Radeon R9 290X PCS  4GB","R9 290X, 4GB GDDR5,  1050 MHz","PowerColor",1050,4,1,0,0,0,312
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7293","HIS null","R9 290X, 4GB GDDR5,  1060 MHz","HIS",1060,4,1,0,0,0,315
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7230","AMD Radeon HD 6990 Reference 2x 2GB","HD 6990 2x 2GB GDDR5, 830 MHz","AMD",830,2,2,0,0,0,378
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7272","PowerColor Radeon R9 290X2 Devil13 2x 4GB","R9 290X2, 2x 4GB GDDR5, 1000 MHz","PowerColor",1000,4,2,0,0,0,409
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7264","Nvidia GeForce GTX Titan Z 12GB ","GTX Titan Z, 11GB GDDR5, 706 MHz ","Nvidia",706,11,1,0,0,0,410
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7231","AMD Radeon HD 6990 Reference 2x 2GB OC-BIOS","HD 6990 2x 2GB GDDR5, 880 MHz","AMD",880,2,2,0,0,0,428
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7225","AMD Radeon HD 7990 Reference 2x 3GB","HD 7990 2x 4GB GDDR5, 1000 MHz","AMD",1000,4,2,0,0,0,433
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7251","Nvidia GeForce GTX 690 2x 2GB Reference","GTX 690, 2x 2GB GDDR5, 915 MHz ","Nvidia",915,2,2,0,0,0,438
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7213","AMD Radeon R9 295X2 Reference 2x 4GB","R9 295X, 2x 4GB GDDR5, 1018 MHz","AMD",1018,4,2,0,0,0,449
"All 2015 VGA Charts","24 Power Consumption Maximum","in Watt","7275","HIS Radeon R9 295X2 Reference 2x 4GB","R9 295X, 2x 4GB GDDR5, 1018 MHz","HIS",1018,4,2,0,0,0,455
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7334","Palit GeForce GTX 750 Ti KalmX 2GB  ","GTX 750 Ti, 2GB GDDR5, 1020 Mhz  passive","Palit",1020,2,1,0,0,0,1.1
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7378","Nvidia GeForce GTX 960 2GB","GTX 960, 2GB GDDR5, 1113 MHz+ (*emul)","Nvidia",1113,2,1,1,0,1,1.17
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7472","Gigabyte GeForce GTX 960 OC 2GB mini HTPC mod","GTX 960, 2GB GDDR5, 1175 MHz+","Gigabyte",1175,2,1,1,0,0,1.18
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7375","Galax GeForce GTX 960 EX OC 2GB","GTX 960, 2GB GDDR5, 1203 MHz+","Galax",1203,2,1,1,0,0,1.2
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7377","KFA2 GeForce GTX 960 EX OC 2GB","GTX 960, 2GB GDDR5, 1203 MHz+","KFA2",1203,2,1,1,0,0,1.2
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7381","Gigabyte GeForce GTX 960 Windforce OC 2GB (BIOS F1)","GTX 960, 2GB GDDR5, 1216 MHz+","Gigabyte",1216,2,1,1,0,0,1.22
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7367","Galax Geforce GTX 970 OC (modified 125W for HTPC)","GTX 970, 4GB GDDR5, 1050 MHz ","Galax",1050,4,1,0,0,0,1.24
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7337","Gigabyte GeForce GTX 750 Ti Windforce OC 2GB  ","GTX 750 Ti, 2GB GDDR5, 1033 Mhz ","Gigabyte",1033,2,1,0,0,0,1.24
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7376","Inno3D GeForce GTX 960 iChill 2GB","GTX 960, 2GB GDDR5, 1329 MHz+","Inno3D",1329,2,1,1,0,0,1.25
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7357","Gigabyte GeForce GTX 750 Windforce OC 2GB ","GTX 750, 2GB GDDR5, 1059 MHz ","Gigabyte",1059,2,1,0,0,0,1.25
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7359","MSI GeForce GTX 750 OC 1GB ","GTX 750, 1GB GDDR5, 1059 MHz ","MSI",1059,1,1,0,0,0,1.26
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7246","Nvidia GeForce GTX 750 1GB Reference","GTX 750, 1GB GDDR5, 1020 Mhz  (*emul.)","Nvidia",1020,1,1,0,0,0,1.26
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7372","Asus GeForce GTX 960 Strix DirectCU II OC 2GB","GTX 960, 2GB GDDR5, 1253 MHz+","Asus",1253,2,1,1,0,0,1.27
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7360","eVGA GeForce GTX 750 Superclocked 2GB ","GTX 750, 2GB GDDR5, 1215 MHz ","eVGA",1215,2,1,0,0,0,1.27
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7358","Asus GeForce GTX 750 OC 2GB ","GTX 750, 2GB GDDR5, 1059 MHz ","Asus",1059,2,1,0,0,0,1.28
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7370","Gigabyte GeForce GTX 960 Windforce OC 2GB","GTX 960, 2GB GDDR5, 1216 MHz+","Gigabyte",1216,2,1,1,0,0,1.28
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7373","Gainward GeForce GTX 960 Phantom OC 2GB","GTX 960, 2GB GDDR5, 1279 MHz+","Gainward",1279,2,1,1,0,0,1.28
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7266","Nvidia GeForce GTX 970 4GB Reference","GTX 980, 4GB GDDR5, 1050 MHz  (*emul)","Nvidia",1050,4,1,0,0,1,1.3
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7332","MSI GeForce GTX 750 Ti Gaming OC 2GB","GTX 750 Ti, 2GB GDDR5, 1085 Mhz ","MSI",1085,2,1,0,0,0,1.3
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7363","Zotac GeForce GTX 980 Amp! Extreme Edition 4GB","GTX 980, 4GB GDDR5, 1291 MHz ","Zotac",1291,4,1,0,0,0,1.31
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7323","Galaxy GeForce GTX 750 Ti 2GB  Reference","GTX 750 Ti, 2GB GDDR5, 1072 Mhz ","Galaxy",1072,2,1,0,0,0,1.31
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7322","KFA2 GeForce GTX 750 Ti 2GB  Reference","GTX 750 Ti, 2GB GDDR5, 1072 Mhz ","KFA2",1072,2,1,0,0,0,1.31
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7341","Gainward GeForce GTX 750 Ti Golden Sample OC 2GB","GTX 750 Ti, 2GB GDDR5, 1202 Mhz ","Gainward",1202,2,1,0,0,0,1.31
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7245","Nvidia GeForce GTX 750 Ti 2GB Reference","GTX 750 Ti, 2GB GDDR5, 1020 Mhz ","Nvidia",1020,2,1,0,0,0,1.31
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7382","Gigabyte GeForce GTX 960 Gaming G1 2GB ","GTX 960, 2GB GDDR5, 1241 MHz+","Gigabyte",1241,2,1,1,0,0,1.31
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7336","PNY GeForce GTX 750 Ti 2GB  ","GTX 750 Ti, 2GB GDDR5, 1020 Mhz ","PNY",1020,2,1,0,0,0,1.31
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7333","Asus GeForce GTX 750 Ti StriX OC 2GB","GTX 750 Ti, 2GB GDDR5, 1124 Mhz ","Asus",1124,2,1,0,0,0,1.32
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7335","Zotac GeForce GTX 750 Ti 2GB  ","GTX 750 Ti, 2GB GDDR5, 1033 Mhz ","Zotac",1033,2,1,0,0,0,1.33
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7478","Zotac Geforce GTX 970 (Reference Cooler)","GTX 970, 4GB GDDR5, 1050 MHz+","Zotac",1050,4,1,1,0,0,1.35
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7371","Gigabyte GeForce GTX 960 Gaming G1 2GB (BIOS F2)","GTX 960, 2GB GDDR5, 1241 MHz+","Gigabyte",1241,2,1,1,0,0,1.36
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7374","Palit GeForce GTX 960 SuperJetstream 2GB","GTX 960, 2GB GDDR5, 1279 MHz+","Palit",1279,2,1,1,0,0,1.36
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7471","Gigabyte GeForce GTX 960 OC 2GB mini","GTX 960, 2GB GDDR5, 1175 MHz+","Gigabyte",1175,2,1,1,0,0,1.38
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7464","Nvidia Quadro M6000","Quadro M6000, 12 GB GDDR5. 988 MHz+","Nvidia",988,12,1,1,0,0,1.4
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7474","Gigabyte GeForce GTX Titan X 12GB","GTX Titan X, 12 GB GDDR5. 1000 MHz+","Gigabyte",1000,12,1,1,0,0,1.4
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7473","PNY Quadro M6000","Quadro M6000, 12 GB GDDR5. 988 MHz+","PNY",988,12,1,1,0,0,1.4
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7465","Nvidia GeForce GTX Titan X 12GB","GTX Titan X, 12 GB GDDR5. 1000 MHz+","Nvidia",1000,12,1,1,0,0,1.4
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7475","eVGA GeForce GTX Titan X 12GB Superclocked","GTX Titan X, 12 GB GDDR5. 1127 MHz+","eVGA",1127,12,1,1,0,0,1.41
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7362","Zotac GeForce GTX 970 Amp! Extreme Edition 4GB","GTX 970, 4GB GDDR5, 1203 MHz ","Zotac",1203,4,1,0,0,0,1.42
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7350","MSI GeForce GTX 980 Gaming 4G 4GB","GTX 980, 4GB GDDR5, 1216 MHz ","MSI",1216,4,1,0,0,0,1.42
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7265","Nvidia GeForce GTX 980 4GB Reference","GTX 980, 4GB GDDR5, 1127 MHz ","Nvidia",1127,4,1,0,0,0,1.43
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7355","Galax GeForce GTX 980 SOC G1  4GB ","GTX 980, 4GB GDDR5, 1228 MHz ","Galax",1228,4,1,0,0,0,1.44
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7351","Zotac GeForce GTX 980 Amp! Omega Edition 4GB ","GTX 980, 4GB GDDR5, 1203 MHz ","Zotac",1203,4,1,0,0,0,1.46
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7349","Asus GeForce GTX 980 STRIX DCII OC 4GB ","GTX 980, 4GB GDDR5, 1178MHz ","Asus",1178,4,1,0,0,0,1.49
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7368","Galax GeForce GTX 970 Hall Of Fame 4GB ","GTX 970, 4GB GDDR5, 1228 MHz ","Galax",1228,4,1,0,0,0,1.49
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7477","Asus GeForce GTX 970 Strix DCII OC 4GB ","GTX 970, 4GB GDDR5, 1114 MHz+","Asus",1114,4,1,1,0,0,1.49
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7476","Gigabyte Geforce GTX 970 mini OC (mini-ITX)","GTX 970, 4GB GDDR5, 1076 MHz+","Gigabyte",1076,4,1,1,0,0,1.5
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7354","Palit GeForce GTX 980 Super JetStream 4GB ","GTX 980, 4GB GDDR5, 1203 MHz ","Palit",1203,4,1,0,0,0,1.5
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7364","Galax GeForce GTX 980 HOF 4GB","GTX 980, 4GB GDDR5, 1304 MHz ","Galax",1304,4,1,0,0,0,1.5
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7356","Inno3D GeForce GTX 970 iChill Ultra 4GB ","GTX 970, 4GB GDDR5, 1178 MHz ","Inno3D",1178,4,1,0,0,0,1.5
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7361","MSI GeForce GTX 970 Gaming 4G 4GB","GTX 970, 4GB GDDR5, 1140 MHz ","MSI",1140,4,1,0,0,0,1.51
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7366","Galax Geforce GTX 970 OC (mini-ITX)","GTX 970, 4GB GDDR5, 1127 MHz ","Galax",1127,4,1,0,0,0,1.52
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7344","Gigabyte GeForce GTX 980 Gaming G1  4GB ","GTX 980, 4GB GDDR5, 1228 MHz ","Gigabyte",1228,4,1,0,0,0,1.52
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7353","Galax GeForce GTX 970 EXOC 4GB","GTX 970, 4GB GDDR5, 1127 MHz ","Galax",1127,4,1,0,0,0,1.53
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7345","Gigabyte GeForce GTX 970 Gaming G1 OC 4GB","GTX 970, 4GB GDDR5, 1178 MHz ","Gigabyte",1178,4,1,0,0,0,1.54
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7347","Gigabyte GeForce GTX 970 Windforce 3X 4GB","GTX 970, 4GB GDDR5, 1114 MHz ","Gigabyte",1114,4,1,0,0,0,1.55
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7352","Palit GeForce GTX 970 JetStream 4GB","GTX 970, 4GB GDDR5, 1152 MHz ","Palit",1152,4,1,0,0,0,1.62
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7302","Gigabyte Radeon R9 285 Windforce OC 2GB Crossfire","R9 285, 2GB GDDR5, 973 MHz","Gigabyte",973,2,1,0,0,0,1.72
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7385","HIS Radeon R7 260X iCooler 2GB","R7 260X, 2GB GDDR5,  1000 MHz","HIS",1000,2,1,0,0,0,1.82
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7315","HIS Radeon HD 7730 iCooler 1GB Passive","HD 7730, 1GB GDDR5,  800 MHz ","HIS",800,1,1,0,0,0,1.83
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7306","HIS Radeon R7 250 iCooler Boost Clock 1GB GDDR5","R7 250, 1GB GDDR5,  1000 MHz ","HIS",1000,1,1,0,0,0,1.88
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7208","AMD Radeon R7 260 Reference 1GB","R7 260, 1GB GDDR5,  1000 MHz (*emul.)","AMD",1000,1,1,0,0,0,1.88
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7224","AMD Radeon HD 7730 Reference 1GB","HD 7730, 1GB GDDR5,  800 MHz ","AMD",800,1,1,0,0,0,1.88
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7299","HIS Radeon R9 270 iCooler Boost Clock 2GB","R9 270X, 2GB GDDR5,  925 MHz ","HIS",925,2,1,0,0,0,1.89
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7470","XFX Radeon R7 250 Core Edition 1GB GDDR5 Passive","R7 250, 1GB GDDR5,  1000 MHz Passive","XFX",1000,1,1,0,0,0,1.89
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7301","HIS null","R9 270X, 2GB GDDR5,  1050 MHz","HIS",1050,2,1,0,0,0,1.89
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7205","AMD Radeon R9 270 Reference 2GB","R9 270X, 2GB GDDR5,  925 MHz (*emul.)","AMD",925,2,1,0,0,0,1.89
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7300","HIS null","R9 270X, 2GB GDDR5,  975 MHz ","HIS",975,2,1,0,0,0,1.89
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7242","Nvidia Quadro K6000 12GB","Quadro K6000, 12GB GDDR5, 797 MHz ","Nvidia",797,12,1,0,0,0,1.9
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7218","AMD Radeon HD 7870 Reference 2GB","HD 7870, 2GB GDDR5,  1000 MHz","AMD",1000,2,1,0,0,0,1.9
"All 2015 VGA Charts","25 Watts per Index-Percent","in Watt","7252","Nvidia GeForce GTX Titan Black 6GB Reference","GTX Titan Black, 6GB GDDR5, 1006 MHz ","Nvidia",1006,6,1,0,0,0,1.9
